 1657.905282 ; 1233.454611 ; 211.795913 
 874.934514 ; 433.388553 ; 70.443134 
 803.822403 ; 466.510821 ; 71.842666 
 144.450877 ; 23393.185117 ; 3327.621686 
 144.569371 ; 23.325541 ; 7.930684 
 146.957906 ; 1160.678923 ; 542.085574 
 142.764440 ; 1206.396983 ; 574.741331 
 141.053745 ; 1245.583892 ; 571.942266 
 142.512991 ; 1176.540290 ; 569.143202 
 140.828421 ; 1232.055078 ; 743.151738 
